,Unnamed: 0,artist_name,track_uri,artist_uri,name,album_uri,duration_ms,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,id,song_popularity,explicit,id_artists,release_date,key,mode,time_signature,artist_popularity
4677,4677,Stu Larsen,spotify:track:03RFScByLwJTxTme6n4BpP,spotify:artist:44M8i4BCwuBbmcQWwMaOfH,Thirteen Sad Farewells,spotify:album:0wnmzxrNPbDrffxcDs2yII,165613,Vagabond,0.443,0.647,0.402,0.000244,0.387,-9.922,0.035,114.039,0.437,03RFScByLwJTxTme6n4BpP,51,0,['44M8i4BCwuBbmcQWwMaOfH'],2014-07-11,6,1,4,60
4678,4678,Villagers,spotify:track:281ioxkZbJ3p9hCvjD2bon,spotify:artist:2m1l9MLSslzup4vvokKgvQ,Everything I Am Is Yours,spotify:album:1hrv3F7Fbi9gMPkkcwCxRG,210013,Darling Arithmetic,0.67,0.873,0.505,0.269,0.136,-11.147,0.0308,110.007,0.69,281ioxkZbJ3p9hCvjD2bon,63,0,['2m1l9MLSslzup4vvokKgvQ'],2015-04-13,4,0,4,14
4679,4679,Imaginary Future,spotify:track:77enz5hl8RicxrbPB56VXQ,spotify:artist:470WlqN9HSRDGNaMufeHHF,I Will Spend My Whole Life Loving You,spotify:album:3g1yz9GQMMswHeQrHQCm21,227619,I Will Spend My Whole Life Loving You,0.887,0.637,0.129,0.0,0.0719,-17.082,0.0346,125.802,0.298,77enz5hl8RicxrbPB56VXQ,68,0,"['470WlqN9HSRDGNaMufeHHF', '7h4j9YTJJuAHzLCc3KCvYu']",2017-06-16,11,1,4,63
4680,4680,Romeo Santos,spotify:track:6hV6EpITzeBa1mzq5tvqpj,spotify:artist:5lwmRuXgjX8xIwlnauTZIP,Soberbio,spotify:album:6a3RDPcFamZvFCi8VeXWkK,242333,Fórmula Vol. 1 (Deluxe Edition),0.5,0.751,0.665,0.0,0.0801,-5.156,0.0432,118.011,0.766,6hV6EpITzeBa1mzq5tvqpj,63,0,['5lwmRuXgjX8xIwlnauTZIP'],2012-08-27,5,0,4,36
4681,4681,Prince Royce,spotify:track:3fPMRb2gcFTZcYmR0bXnDc,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,Te Robaré,spotify:album:4o8ZyBzwPxPVc2bqNG5Xfe,219053,Soy el Mismo,0.197,0.786,0.648,0.0,0.0953,-6.195,0.0389,127.953,0.891,3fPMRb2gcFTZcYmR0bXnDc,62,0,['3MHaV05u0io8fQbZ2XPtlC'],2013-10-08,7,0,4,36
4682,4682,Prince Royce,spotify:track:7y1QOEwM94ew9KIl3l3OUz,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,Solita,spotify:album:1j4eaaKBHBV6msIWyy4a3W,251800,Soy el Mismo (Bonus Tracks Version),0.395,0.778,0.683,0.0,0.092,-5.731,0.0348,129.942,0.759,7f7hBMVpdt2KGVOMHCGQnl,55,0,['3MHaV05u0io8fQbZ2XPtlC'],2014-11-24,11,1,4,51
4683,4683,Tyler James Williams,spotify:track:6knXMt7UIPPJveAtsP1Dq4,spotify:artist:2DMYrndKZ3twgaT3wwuS5w,Don't Run Away,spotify:album:5Zujo4KiMKCtdIglUha0xR,176253,Let It Shine,0.0783,0.747,0.801,0.0,0.0656,-6.172,0.0493,126.798,0.713,6knXMt7UIPPJveAtsP1Dq4,59,0,"['2DMYrndKZ3twgaT3wwuS5w', '4TEgsvmXwYmqRAoxyo4Wb9']",2012-06-12,7,0,4,51
4684,4684,Barbara,spotify:track:25xV2dfi90pNsT3xBrh6nf,spotify:artist:4TNiKyCX2oCvdo1sTgHcRw,"Dis, quand reviendras-tu ?",spotify:album:2ja8lxwbasmkSATcBEUTmF,172533,Les indispensables,0.791,0.441,0.167,0.0,0.1,-15.651,0.043,142.026,0.322,25xV2dfi90pNsT3xBrh6nf,51,0,['4TNiKyCX2oCvdo1sTgHcRw'],2001-09-03,8,1,3,68
4685,4685,Robin Schulz,spotify:track:1eyrmeiDpdTkOmA839nPVQ,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,Shed a Light,spotify:album:4iu0toRdSjyU0qIdKTWMoY,191379,Uncovered,0.112,0.483,0.787,0.0,0.257,-5.244,0.102,122.058,0.58,1eyrmeiDpdTkOmA839nPVQ,64,0,"['3t5xRXzsuZmMDkQzgOX35S', '1Cs0zKBU1kc0i8ypK3B9ai', '7DMveApC7UnC2NPfPvlHSU']",2017-09-29,8,1,4,51
4686,4686,Arcade Fire,spotify:track:61ARSKFMwoVnIwXAVnfNNh,spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Neighborhood #2 (Laika),spotify:album:6ZB8qaR9JNuS0Q0bG1nbcH,212000,Funeral,0.0556,0.555,0.876,0.00503,0.121,-5.628,0.0369,130.703,0.961,61ARSKFMwoVnIwXAVnfNNh,49,0,['3kjuyTCjPG1WMFCiyc5IuB'],2004-06-16,11,0,4,52
4687,4687,David Guetta,spotify:track:7pqgMEKsDMOHUdFQ7n0N9K,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,Dangerous (feat. Sam Martin),spotify:album:77UW17CZFyCaRLHdHeofZu,203641,Listen,0.417,0.466,0.747,9.76e-06,0.107,-4.838,0.0795,92.161,0.43,3jPp0oUSbkvB34xMZ74R0h,51,0,"['1Cs0zKBU1kc0i8ypK3B9ai', '66AE89GQTx88zLYhXn1wFK']",2015-11-27,4,0,4,52
4688,4688,Shinedown,spotify:track:0pEtR0kQvGsfXu9F9I2NWG,spotify:artist:70BYFdaZbEKbeauJ670ysI,Call Me,spotify:album:4KnWR76aRieR6QREuid3y7,222200,The Sound of Madness,0.438,0.413,0.445,0.0,0.111,-7.259,0.025,95.562,0.117,0pEtR0kQvGsfXu9F9I2NWG,44,0,['70BYFdaZbEKbeauJ670ysI'],2008-06-24,1,0,4,47
4689,4689,Brantley Gilbert,spotify:track:6qjcR3YhnmZ8qT7BGOXLR6,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,Take It Outside,spotify:album:3yWeEEaC5xs7FgzwRgjm1p,256640,Halfway To Heaven,0.000112,0.427,0.743,0.0275,0.148,-5.908,0.0343,156.784,0.486,6qjcR3YhnmZ8qT7BGOXLR6,54,0,['5q8HGNo0BjLWaTAhRtbwxa'],2010,6,1,4,46
4690,4690,Machine Gun Kelly,spotify:track:2kjPvFgVIGki2BRlOHvQQr,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,Bad Mother F*cker,spotify:album:1HK1WLip5xwWQYixdF3Jsk,213960,General Admission,0.0171,0.631,0.86,5.83e-06,0.333,-4.994,0.121,181.868,0.382,2kjPvFgVIGki2BRlOHvQQr,67,1,"['6TIYQ3jFPwQSRmorSezPxX', '7dOBabd5O4CvKrg4iriHTM']",2015-10-16,10,0,4,46
4691,4691,Brennan Savage,spotify:track:4mx0eNjjZUyOzfY3I4P9HD,spotify:artist:6SSmy635N3a4oWmPk85xpK,Bulletproof,spotify:album:5fmeRQUylwk8f0MkO5ahBU,128109,Bulletproof,0.0152,0.58,0.867,0.182,0.14,-4.031,0.165,79.975,0.482,4mx0eNjjZUyOzfY3I4P9HD,65,1,['6SSmy635N3a4oWmPk85xpK'],2017-07-01,11,0,4,48
4692,4692,Justin Bieber,spotify:track:4nTWserD4pdou0yCPeW8Cv,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Beauty And A Beat - Acoustic Version,spotify:album:4yz9rO7Q1UC2rK5eLOxmS7,144693,Believe Acoustic,0.734,0.689,0.302,0.0,0.13,-8.441,0.0326,127.634,0.699,4nTWserD4pdou0yCPeW8Cv,51,0,['1uNFoZAHBGtllmzznpCI3s'],2013-01-01,10,1,4,77
4693,4693,Fall Out Boy,spotify:track:3RHZzTT1RhYV6zicKUc4FM,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,20 Dollar Nose Bleed,spotify:album:6KOWjVP0mh5rOqmzm4tkPD,257413,Folie à Deux,0.0381,0.667,0.871,0.0,0.327,-4.986,0.0487,98.919,0.867,63qgyQv5K7EgD4DiwoqeQ0,49,0,['4UXqAaa6dQYAk18Lv7PEgX'],2008-01-01,8,1,4,36
4694,4694,Black Veil Brides,spotify:track:2RxqHa7EgbKHEjYav48eXX,spotify:artist:6O7MpKrY91vlCd4Osi6XKs,In The End,spotify:album:63ngjSZmcXXSQcsCX94pDA,228280,Wretched And Divine: The Story Of The Wild Ones,0.000181,0.442,0.939,0.00568,0.0857,-4.18,0.094,140.02,0.266,2RxqHa7EgbKHEjYav48eXX,63,0,['6O7MpKrY91vlCd4Osi6XKs'],2012-01-01,8,1,4,65
4695,4695,Fireflight,spotify:track:6M9vEm3Cy3PHr3QkXRX6x3,spotify:artist:5v6wlK6GCKVovWMbPqSHNy,Unbreakable,spotify:album:4vmnwiWRiSgbcU1idqfuGS,201160,Unbreakable,0.00341,0.458,0.849,1.2e-06,0.161,-4.244,0.0404,89.916,0.389,6M9vEm3Cy3PHr3QkXRX6x3,58,0,['5v6wlK6GCKVovWMbPqSHNy'],2008-03-04,3,0,4,35
4696,4696,My Darkest Days,spotify:track:6FhB5ZyT4JsIJ0ozDlXCIp,spotify:artist:64g59lHsc4g2jMFokrKDGW,Save Yourself,spotify:album:31CFF4SUTpGpcPoACFQ6K7,221160,Sick And Twisted Affair,0.00093,0.503,0.921,2.75e-06,0.26,-5.907,0.106,121.983,0.359,6FhB5ZyT4JsIJ0ozDlXCIp,62,0,['64g59lHsc4g2jMFokrKDGW'],2012-01-01,8,0,4,46
4697,4697,The Wreckage,spotify:track:781bCQjAUwwvfqlLV1ktnH,spotify:artist:6SDaE8WcGqFkhneUyGki63,Breaking Through,spotify:album:15KqiJnsgaeB3uO4CTYN6h,178548,Breaking Through - Single,3.27e-05,0.259,0.923,0.0,0.248,-2.684,0.0708,90.644,0.64,781bCQjAUwwvfqlLV1ktnH,54,0,['6SDaE8WcGqFkhneUyGki63'],2011-05-10,10,0,4,49
4698,4698,Soundgarden,spotify:track:3czHCIPtkuw2TFk1SOOQkC,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Spoonman,spotify:album:1xHWwGSoF1DNE4hqgBRkJX,246373,Superunknown,2.85e-05,0.268,0.794,0.075,0.229,-11.034,0.0341,182.921,0.903,3czHCIPtkuw2TFk1SOOQkC,40,0,['5xUf6j4upBrXZPg6AI4MRK'],1994-01-01,0,1,3,88
4699,4699,Chad Kroeger,spotify:track:779ooI3rBd0CLqCiiJmtVo,spotify:artist:7fJYw1vK9yWb8o51I8qHin,Hero (feat. Josey Scott),spotify:album:4JLTenJ9u07tFnk3On1ypa,200480,Hero (feat. Josey Scott),0.00216,0.427,0.843,0.0,0.179,-4.54,0.0364,147.387,0.304,779ooI3rBd0CLqCiiJmtVo,64,0,"['7fJYw1vK9yWb8o51I8qHin', '5mNloTgSaf5qCyk48t9NSP']",2003,4,1,3,83
4700,4700,Set It Off,spotify:track:39ShyO1yBCiEoEXHX9ie0F,spotify:artist:06bDwgCHeMAwhgI8il4Y5k,Why Worry,spotify:album:5AKycvv2TUUh9h0KIletJt,199253,Duality,0.0376,0.667,0.908,0.0,0.145,-5.004,0.0514,105.011,0.656,39ShyO1yBCiEoEXHX9ie0F,62,0,['06bDwgCHeMAwhgI8il4Y5k'],2014-10-14,1,0,4,15
4701,4701,Starset,spotify:track:3Xfg7AegXaDLoD5GOUMf2e,spotify:artist:0kD8IT1CzF7js2XKM9lLLa,My Demons,spotify:album:0Ypo27qP4udOQKGfNT48hn,288036,Transmissions,0.00768,0.274,0.652,6.42e-05,0.108,-6.196,0.0625,173.008,0.1,3Xfg7AegXaDLoD5GOUMf2e,75,0,['0kD8IT1CzF7js2XKM9lLLa'],2014,5,0,4,15
4702,4702,L7,spotify:track:3z5ggGtcs4t8pizW521gW9,spotify:artist:2zMQOJ4Cyl4BYbw6WqaO3h,Pretend We're Dead,spotify:album:0z7Dc7FRsDH7E4kj32mKyM,235093,Bricks Are Heavy,5.62e-06,0.569,0.789,0.642,0.0811,-8.559,0.0309,115.152,0.911,3z5ggGtcs4t8pizW521gW9,61,0,['2zMQOJ4Cyl4BYbw6WqaO3h'],1992,4,1,4,92
4703,4703,Finger Eleven,spotify:track:2HaUEu0wAO5AOT0UB3i0LO,spotify:artist:0niJkG4tKkne3zwr7I8n9n,Living In A Dream,spotify:album:2JYWfsNajmxaE72DlO3zh8,184773,Life Turns Electric,0.00216,0.534,0.922,6.34e-05,0.257,-2.305,0.0568,98.022,0.71,2HaUEu0wAO5AOT0UB3i0LO,53,0,['0niJkG4tKkne3zwr7I8n9n'],2010-10-05,8,1,4,35
4704,4704,Pay money To my Pain,spotify:track:0P709HS0JJuIBAfO96W0lu,spotify:artist:07BBdQ03C1t2EPSQ7AeAJw,Weight of My Pride,spotify:album:5yjApERKTiycE5A4iPA66l,272040,Remember the Name,0.00551,0.427,0.977,0.0,0.0781,-2.593,0.0716,92.435,0.399,0P709HS0JJuIBAfO96W0lu,48,0,['07BBdQ03C1t2EPSQ7AeAJw'],2011-01-26,3,1,4,5
4705,4705,New Medicine,spotify:track:0R7KP4GlUebdefGw2Sw9eh,spotify:artist:3driPpCh1JEUnPFKGyHXDr,Fire Up The Night,spotify:album:6G0kgxRtU4gtX1pRCNz4xr,179240,Breaking The Model,0.0601,0.599,0.945,0.0,0.309,-4.604,0.0695,84.996,0.676,0R7KP4GlUebdefGw2Sw9eh,64,0,['3driPpCh1JEUnPFKGyHXDr'],2014-08-22,5,1,4,32
4706,4706,Lil Wayne,spotify:track:3C9UV0uRiF3DAKe1tCWIdU,spotify:artist:55Aa2cqylxrFIXC767Z865,I'm Single,spotify:album:5vfnsOgLqsgmEb3vGyc2FO,333040,I Am Not A Human Being,0.044,0.567,0.381,0.0,0.107,-5.238,0.507,85.537,0.689,3C9UV0uRiF3DAKe1tCWIdU,51,1,"['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4']",2010-01-01,5,0,5,56
4707,4707,Machine Gun Kelly,spotify:track:0Yvwo9fENGoa60k3ClwzQf,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,Alpha Omega,spotify:album:1HK1WLip5xwWQYixdF3Jsk,212560,General Admission,0.0884,0.783,0.729,0.0,0.237,-6.398,0.204,124.103,0.233,0Yvwo9fENGoa60k3ClwzQf,63,1,['6TIYQ3jFPwQSRmorSezPxX'],2015-10-16,6,0,4,48
4708,4708,Die Antwoord,spotify:track:6XSEz4r6cUwOZgWvE51zDT,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,Banana Brain,spotify:album:654szU30LKqKmouMiEONev,288479,Mount Ninji and da Nice Time Kid,0.0106,0.74,0.93,0.0156,0.128,-5.662,0.0798,150.085,0.254,6XSEz4r6cUwOZgWvE51zDT,61,1,['6urkHDoIVO1WO8vNIwcJmM'],2016-09-16,1,1,4,18
4709,4709,Martin Jensen,spotify:track:0BiGd2FNDQ0eh79ZHfp6tS,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,All I Wanna Do,spotify:album:5iTIgNz59Z4j1wtX0I29z8,194360,All I Wanna Do,0.148,0.728,0.794,0.0,0.0688,-3.992,0.0635,112.071,0.523,0BiGd2FNDQ0eh79ZHfp6tS,54,0,['4ehtJnVumNf6xzSCDk8aLB'],2016-04-08,1,1,4,39
4710,4710,Catfish and the Bottlemen,spotify:track:5Yyr8yzSVSRjPBplROr0bR,spotify:artist:2xaAOVImG2O6lURwqperlD,Hourglass,spotify:album:5ii2VuwrvjZZcFlmK7yhgc,138154,The Balcony,0.389,0.652,0.302,0.000251,0.153,-9.949,0.0328,129.902,0.398,4hEhOvEz9tulJQXZ7hiqkz,57,1,['2xaAOVImG2O6lURwqperlD'],2014-09-15,6,1,4,64
4711,4711,MKTO,spotify:track:5tajmvqHF6YW1iiUFzKpCB,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,Wasted,spotify:album:5IenxFp0vpnXBUxPcwJtbE,184213,MKTO,0.787,0.313,0.429,0.0,0.0863,-7.415,0.0343,77.27,0.416,3t5WtBD4OweaMvlPlN1Czv,54,1,['2l35CQqtYRh3d8ZIiBep4v'],2014,6,1,4,66
4712,4712,Backstreet Boys,spotify:track:54SFFQhDGvPCWhYLtu2bJn,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,Get Down (You're the One for Me) - LP Edit No Rap,spotify:album:3G3ElgskQS2wIQ8zA1MZ0r,230733,Original Album Classics,0.073,0.776,0.944,0.0,0.0866,-4.854,0.0404,113.012,0.757,1btqbebzIS2IK0QkRUpShJ,46,0,['5rSXSAkZ67PYJSvpUpkOr7'],1996,8,0,4,48
4713,4713,Placebo,spotify:track:3tRv4ZYZimrL27flnjgeR6,spotify:artist:6RZUqkomCmb8zCRqc9eznB,Every You Every Me,spotify:album:2cDDG5rnwEgjNL8Q0cO9Zd,213800,Without You I'm Nothing,2.7e-05,0.478,0.923,0.719,0.325,-7.547,0.0569,133.134,0.165,3tRv4ZYZimrL27flnjgeR6,68,0,['6RZUqkomCmb8zCRqc9eznB'],1998-10-12,10,1,4,54
4714,4714,Fatboy Slim,spotify:track:7mCQK9YB25WZw1saUjfL4e,spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW,The Rockafeller Skank,spotify:album:7G7cCHgQKbDD6zvwDQZyJu,413880,You've Come A Long Way Baby,0.0117,0.665,0.991,0.00392,0.339,-6.725,0.256,152.596,0.0676,7mCQK9YB25WZw1saUjfL4e,53,0,['4Y7tXHSEejGu1vQ9bwDdXW'],1998-01-01,7,1,4,53
4715,4715,Jamiroquai,spotify:track:19x5x7F8SYMfWNiJOmqMUu,spotify:artist:6J7biCazzYhU3gM9j1wfid,Deeper Underground - Full Version,spotify:album:3JB06rUbAbdK0QEyDM0YKI,284493,Synkronized,0.00883,0.492,0.705,0.00823,0.0793,-7.316,0.0358,103.889,0.59,19x5x7F8SYMfWNiJOmqMUu,52,0,['6J7biCazzYhU3gM9j1wfid'],1999-06-08,1,1,4,90
4716,4716,R.E.M.,spotify:track:7sNhXWrg9eW3qRqeuePaIC,spotify:artist:4KWTAlx2RvbpseOGMEmROg,Orange Crush - Remastered,spotify:album:7rfKAiPs9ToZP9zEJDBqBH,231640,Green,0.000613,0.568,0.701,0.00258,0.17,-10.453,0.04,120.678,0.638,1dZ0YJDBE5cyEbYVahUqPI,51,0,['4KWTAlx2RvbpseOGMEmROg'],1988-11-07,9,1,4,66
4717,4717,Mariah Carey,spotify:track:6HcQZfMrw3KwGyzrKw1Pjy,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,Dreamlover,spotify:album:2NKxb7pk04CuZab5udkGUl,232960,Music Box,0.18,0.701,0.705,0.0,0.141,-6.18,0.0357,100.669,0.71,6HcQZfMrw3KwGyzrKw1Pjy,59,0,['4iHNK0tOyZPYnBU7nGAgpQ'],1993-08-04,5,1,4,88
4718,4718,Savage Garden,spotify:track:0RYIwLM0JmWOKPF3ovJRKc,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,Carry On Dancing,spotify:album:73I6LRyJDx4scO2zlMqR8m,225733,Savage Garden,0.0145,0.586,0.828,0.000189,0.181,-6.126,0.0269,100.18,0.767,5faUFipNcOFbpZ5qsY0sCZ,39,0,['3NRFinRTEqUCfaTTZmk8ek'],1997-03-04,2,0,4,57
4719,4719,Savage Garden,spotify:track:3z7dJ2MqUFm57LCBPcVGai,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,Break Me Shake Me,spotify:album:73I6LRyJDx4scO2zlMqR8m,203133,Savage Garden,0.0172,0.757,0.673,0.000828,0.114,-6.823,0.0279,110.136,0.661,3buOItugju7mwOyL63aTbc,50,0,['3NRFinRTEqUCfaTTZmk8ek'],1997-03-04,0,1,4,6
4720,4720,Quad City DJ's,spotify:track:2QLEN3RVunMas7j0PHjeAT,spotify:artist:4mar1GMMEhvGyJdWagu6KS,C'mon N' Ride It (The Train),spotify:album:1xipzu4eNAdr8oBnqP0eaS,451440,Get On Up And Dance,0.0913,0.843,0.959,0.0,0.408,-4.933,0.0914,135.988,0.923,2QLEN3RVunMas7j0PHjeAT,52,0,['4mar1GMMEhvGyJdWagu6KS'],1996-06-18,6,0,4,4
4721,4721,Coolio,spotify:track:3qTiTZJJDM3gZ8TFiMMr0j,spotify:artist:3y24n3XhZ96wgwRXjvS17T,Rollin' With My Homies,spotify:album:3OrviLrUARxsTuGdWdQTMh,246040,Clueless / Original Motion Picture Soundtrack,0.0575,0.852,0.705,2.43e-06,0.126,-10.981,0.0582,104.556,0.833,3qTiTZJJDM3gZ8TFiMMr0j,43,0,['3y24n3XhZ96wgwRXjvS17T'],1995-01-01,2,1,4,64
4722,4722,Boyz II Men,spotify:track:5on5ilENckx5vV7d50yvIt,spotify:artist:6O74knDqdv3XaWtkII7Xjp,On Bended Knee,spotify:album:3LYpJyN7wfDy7fTaYWwL2e,331493,Twenty,0.264,0.608,0.564,0.0,0.121,-7.017,0.0334,116.687,0.186,3z2tMUfqJGseXv1xH0kR5i,41,0,['6O74knDqdv3XaWtkII7Xjp'],2011-10-25,8,1,4,1
4723,4723,"""Weird Al"" Yankovic",spotify:track:3rREGSHjY1RmsTj81wL5X4,spotify:artist:1bDWGdIC2hardyt55nlQgG,Smells Like Nirvana,spotify:album:6qr3P9IV7X8zSmRWUfKTNL,225133,Off The Deep End,0.143,0.596,0.76,0.00179,0.263,-8.217,0.0715,120.701,0.731,3rREGSHjY1RmsTj81wL5X4,37,0,['1bDWGdIC2hardyt55nlQgG'],1992-01-01,6,1,4,42
4724,4724,"""Weird Al"" Yankovic",spotify:track:74sUbOF9Zm8LdGUJjxleTl,spotify:artist:1bDWGdIC2hardyt55nlQgG,"The Saga Begins (Lyrical Adaption of ""American Pie"")",spotify:album:1vo55G8xWatvOHe38UF9yD,328773,Running With Scissors,0.332,0.487,0.429,0.0,0.207,-8.716,0.0391,143.582,0.508,74sUbOF9Zm8LdGUJjxleTl,53,0,['1bDWGdIC2hardyt55nlQgG'],1999-06-29,4,0,4,72
4725,4725,Eve 6,spotify:track:4tgeQrPu5xkrnwErym2JsJ,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,Here's to the Night,spotify:album:2aO4ZbunEAG1iaw45Aiosv,249840,Horrorscope,0.0405,0.583,0.652,0.000378,0.0781,-6.255,0.0244,97.469,0.352,4tgeQrPu5xkrnwErym2JsJ,58,0,['4Eqd24yS5YcxI8b6Xfuwr8'],2000,7,1,4,42
4726,4726,Jimmy Eat World,spotify:track:64Kk49W8HFh22diWSBVxCr,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,For Me This Is Heaven,spotify:album:0JfCEzWgcuUxrAUZw5eUT4,246560,Clarity,0.0221,0.603,0.895,0.0047,0.0857,-6.488,0.0326,121.01,0.508,64Kk49W8HFh22diWSBVxCr,44,0,['3Ayl7mCk0nScecqOzvNp6s'],1999,1,1,3,40
4727,4727,Trouble Maker,spotify:track:6S5QQ4byCmcm7OcgG3vsyZ,spotify:artist:0ztjVBmFk6OuHq6XBBwMI9,Now,spotify:album:6pS98dlal9tYQYw5udDskl,218697,Chemistry,0.39,0.694,0.9,4.81e-06,0.27,-3.31,0.0393,117.94,0.6,6S5QQ4byCmcm7OcgG3vsyZ,49,0,['0ztjVBmFk6OuHq6XBBwMI9'],2013-10-28,2,0,4,50
4728,4728,KYUHYUN,spotify:track:3fLufMRaQboaen5AGMdCLT,spotify:artist:0il5ZP3xYOECtONJtZ38Ln,광화문에서 (At Gwanghwamun),spotify:album:1GtAHSUYEs5Jlx3ftm9Y5v,282806,The 1st Mini Album '광화문에서 At Gwanghwamun',0.72,0.53,0.375,0.0,0.118,-6.268,0.0285,135.821,0.204,1YqGY2dW0a9ocyxaB5PtrR,53,0,['0il5ZP3xYOECtONJtZ38Ln'],2014-11-13,3,1,4,42
4729,4729,E-Dubble,spotify:track:5HoiZ12WqCuXCFYYKldR0B,spotify:artist:3TOKZohBEXnd5RgCXHUsH3,What It Do,spotify:album:46zPVSdv2ytsvAh9cQbfkc,242546,What It Do - Single,0.127,0.807,0.906,0.0,0.161,-4.723,0.155,95.052,0.846,5HoiZ12WqCuXCFYYKldR0B,56,1,['3TOKZohBEXnd5RgCXHUsH3'],2015-10-20,5,0,4,61
4730,4730,Red Hot Chili Peppers,spotify:track:0xAjq4KAQdJvUyCM7fFZ9K,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Hey,spotify:album:7xl50xr9NDkd3i2kBbzsNZ,339533,Stadium Arcadium,0.309,0.815,0.577,1.02e-05,0.101,-6.253,0.0369,122.61,0.737,0xAjq4KAQdJvUyCM7fFZ9K,55,0,['0L8ExT028jH3ddEcZwqJJ5'],2006-05-09,8,1,4,52
4731,4731,Red Hot Chili Peppers,spotify:track:6HksxcBzMVdT17aq1Q79Xe,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,My Friends,spotify:album:2rQ135imvelvp89D8eEZOi,248640,One Hot Minute,0.00565,0.439,0.709,0.00152,0.131,-3.545,0.026,81.331,0.319,3iHvXVAXLpoGMWnDhpFspL,45,0,['0L8ExT028jH3ddEcZwqJJ5'],1995-09-12,0,1,4,52
4732,4732,DC Talk,spotify:track:4t7ix01Vh1QIZfKEeerLLZ,spotify:artist:1zK4ACgLi1lVPpfmmcwOTh,Colored People - Remastered 2013,spotify:album:6KbHC5ADEGbnvl7Ge3GVQF,266413,Jesus Freak,0.00984,0.563,0.909,2.03e-05,0.0705,-3.814,0.0317,95.748,0.74,4t7ix01Vh1QIZfKEeerLLZ,39,0,['1zK4ACgLi1lVPpfmmcwOTh'],1995,2,1,4,72
4733,4733,tobyMac,spotify:track:2lWAP3l4ILsjy11jsX49Ys,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3,Made To Love,spotify:album:2MZDLzslNM6iXbzcUS13zl,230280,Portable Sounds With Bonus Remixes,0.0071,0.571,0.937,9.93e-05,0.32,-3.353,0.0574,169.975,0.821,2lWAP3l4ILsjy11jsX49Ys,51,0,['5VX8hxrcfJWwaTLiqGUHG3'],2008-01-01,5,1,4,17
4734,4734,Red,spotify:track:05tn6MGYoFRaXPYQpZmPcc,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,Faceless,spotify:album:3mCFgW3TWFsRTD1Kc1yEtO,203520,Until We Have Faces,1.92e-05,0.293,0.904,0.0,0.103,-4.155,0.0736,172.168,0.294,05tn6MGYoFRaXPYQpZmPcc,50,0,['01crEa9G3pNpXZ5m7wuHOk'],2011-02-01,11,0,4,88
4735,4735,Red,spotify:track:04QKeqtQ1KCDHTXK6mNwqX,spotify:artist:01crEa9G3pNpXZ5m7wuHOk,Not Alone,spotify:album:3mCFgW3TWFsRTD1Kc1yEtO,248173,Until We Have Faces,0.00245,0.353,0.762,6.4e-06,0.0907,-5.422,0.0386,148.008,0.169,04QKeqtQ1KCDHTXK6mNwqX,54,0,['01crEa9G3pNpXZ5m7wuHOk'],2011-02-01,3,1,4,23
4736,4736,Newsboys,spotify:track:29CXyxlvSPr0DXDQmoxz8d,spotify:artist:1SZMaiNHfdUuU0qZKZ6y62,He Reigns,spotify:album:5F4yNhrLTICVqV3hMKdfig,295400,Adoration,0.385,0.558,0.647,1.23e-06,0.0929,-6.402,0.0471,182.453,0.706,29CXyxlvSPr0DXDQmoxz8d,52,0,['1SZMaiNHfdUuU0qZKZ6y62'],2003-01-01,0,1,4,51
4737,4737,Newsboys,spotify:track:2vLxjS0U2CuaqxEossXLDS,spotify:artist:1SZMaiNHfdUuU0qZKZ6y62,Breakfast,spotify:album:72Sx2clAuxuyeOyHbqZBur,220000,Take Me To Your Leader,0.0531,0.44,0.901,0.000361,0.927,-4.733,0.0598,202.389,0.519,2vLxjS0U2CuaqxEossXLDS,42,0,['1SZMaiNHfdUuU0qZKZ6y62'],1996-01-01,9,1,4,21
